Seconds: 0.23 | IMU1 : EMG = 355 | AcX = -0.55 | AcY = -0.82 | AcZ = 0.11 | Tmp = 77.17 | GyX = 0.93 | GyY = 0.90 | GyZ = -1.56;
Seconds: 497.22 | IMU1 : EMG = 338 | AcX = 0.81 | AcY = 0.09 | AcZ = 0.59 | Tmp = 89.20 | GyX = 2.34 | GyY = 1.73 | GyZ = 0.64;
Seconds: 497.46 | IMU1 : EMG = 339 | AcX = 0.82 | AcY = 0.10 | AcZ = 0.57 | Tmp = 89.37 | GyX = 1.19 | GyY = 2.64 | GyZ = -0.12;
Seconds: 497.69 | IMU1 : EMG = 344 | AcX = 0.80 | AcY = 0.10 | AcZ = 0.57 | Tmp = 89.37 | GyX = 1.92 | GyY = -0.43 | GyZ = -2.41;
Seconds: 497.92 | IMU1 : EMG = 344 | AcX = 0.81 | AcY = 0.11 | AcZ = 0.58 | Tmp = 89.20 | GyX = 0.61 | GyY = 1.88 | GyZ = -6.50;
Seconds: 498.15 | IMU1 : EMG = 337 | AcX = 0.80 | AcY = 0.11 | AcZ = 0.58 | Tmp = 89.11 | GyX = 1.89 | GyY = -1.21 | GyZ = 0.63;
Seconds: 498.39 | IMU1 : EMG = 341 | AcX = 0.82 | AcY = 0.12 | AcZ = 0.57 | Tmp = 89.20 | GyX = -0.96 | GyY = 7.62 | GyZ = 0.18;
Seconds: 498.62 | IMU1 : EMG = 339 | AcX = 0.82 | AcY = 0.12 | AcZ = 0.59 | Tmp = 89.11 | GyX = 1.63 | GyY = 9.73 | GyZ = 1.19;
Seconds: 498.85 | IMU1 : EMG = 340 | AcX = 0.82 | AcY = 0.11 | AcZ = 0.57 | Tmp = 89.03 | GyX = 0.05 | GyY = 6.38 | GyZ = 1.04;
Seconds: 499.09 | IMU1 : EMG = 347 | AcX = 0.82 | AcY = 0.11 | AcZ = 0.55 | Tmp = 89.03 | GyX = 5.80 | GyY = 6.17 | GyZ = 3.18;
Seconds: 499.32 | IMU1 : EMG = 344 | AcX = 0.80 | AcY = 0.11 | AcZ = 0.55 | Tmp = 89.03 | GyX = 3.83 | GyY = 1.54 | GyZ = -2.47;
Seconds: 499.55 | IMU1 : EMG = 349 | AcX = 0.80 | AcY = 0.13 | AcZ = 0.59 | Tmp = 89.11 | GyX = 7.31 | GyY = -7.95 | GyZ = -0.96;
Seconds: 499.79 | IMU1 : EMG = 340 | AcX = 0.84 | AcY = 0.15 | AcZ = 0.61 | Tmp = 89.03 | GyX = 4.38 | GyY = -0.20 | GyZ = -2.60;
Seconds: 500.02 | IMU1 : EMG = 347 | AcX = 0.80 | AcY = 0.17 | AcZ = 0.61 | Tmp = 89.11 | GyX = -2.55 | GyY = 10.50 | GyZ = 0.90;
Seconds: 500.25 | IMU1 : EMG = 338 | AcX = 0.77 | AcY = 0.13 | AcZ = 0.68 | Tmp = 89.03 | GyX = -24.76 | GyY = 56.49 | GyZ = -7.74;
Seconds: 500.48 | IMU1 : EMG = 348 | AcX = 0.55 | AcY = 0.04 | AcZ = 0.85 | Tmp = 88.78 | GyX = -35.54 | GyY = 105.16 | GyZ = -7.47;
Seconds: 500.72 | IMU1 : EMG = 347 | AcX = 0.29 | AcY = -0.03 | AcZ = 0.88 | Tmp = 88.69 | GyX = -21.15 | GyY = 91.50 | GyZ = -2.15;
Seconds: 500.95 | IMU1 : EMG = 345 | AcX = 0.16 | AcY = -0.08 | AcZ = 0.92 | Tmp = 88.94 | GyX = 6.70 | GyY = -26.92 | GyZ = 12.29;
Seconds: 501.18 | IMU1 : EMG = 347 | AcX = 0.14 | AcY = -0.11 | AcZ = 0.93 | Tmp = 88.69 | GyX = -7.08 | GyY = 15.04 | GyZ = -11.02;
Seconds: 501.42 | IMU1 : EMG = 342 | AcX = 0.13 | AcY = -0.10 | AcZ = 0.98 | Tmp = 88.69 | GyX = -2.46 | GyY = 36.00 | GyZ = 1.92;
Seconds: 501.65 | IMU1 : EMG = 349 | AcX = 0.01 | AcY = -0.14 | AcZ = 0.99 | Tmp = 88.52 | GyX = 5.76 | GyY = 14.24 | GyZ = 0.34;
Seconds: 501.88 | IMU1 : EMG = 344 | AcX = 0.01 | AcY = -0.09 | AcZ = 1.00 | Tmp = 88.69 | GyX = 6.75 | GyY = -6.82 | GyZ = 5.42;
Seconds: 502.12 | IMU1 : EMG = 340 | AcX = 0.13 | AcY = -0.10 | AcZ = 1.02 | Tmp = 88.61 | GyX = 4.14 | GyY = -10.34 | GyZ = 0.44;
Seconds: 502.35 | IMU1 : EMG = 341 | AcX = 0.11 | AcY = -0.09 | AcZ = 0.99 | Tmp = 88.52 | GyX = 1.22 | GyY = -7.37 | GyZ = -2.38;
Seconds: 502.58 | IMU1 : EMG = 345 | AcX = 0.08 | AcY = -0.10 | AcZ = 1.06 | Tmp = 88.44 | GyX = -9.16 | GyY = 15.62 | GyZ = -4.32;
Seconds: 502.81 | IMU1 : EMG = 346 | AcX = -0.01 | AcY = -0.21 | AcZ = 1.01 | Tmp = 88.52 | GyX = -39.34 | GyY = 37.71 | GyZ = -11.13;
Seconds: 503.05 | IMU1 : EMG = 355 | AcX = -0.24 | AcY = -0.23 | AcZ = 0.92 | Tmp = 88.44 | GyX = -28.44 | GyY = 45.34 | GyZ = 6.09;
Seconds: 503.28 | IMU1 : EMG = 353 | AcX = -0.31 | AcY = -0.34 | AcZ = 0.91 | Tmp = 88.52 | GyX = -5.73 | GyY = 9.62 | GyZ = 15.80;
Seconds: 503.51 | IMU1 : EMG = 349 | AcX = -0.45 | AcY = -0.39 | AcZ = 0.79 | Tmp = 88.18 | GyX = 10.14 | GyY = -4.92 | GyZ = -3.88;
Seconds: 503.75 | IMU1 : EMG = 352 | AcX = -0.43 | AcY = -0.42 | AcZ = 0.79 | Tmp = 88.27 | GyX = 2.18 | GyY = 14.81 | GyZ = -4.70;
Seconds: 503.98 | IMU1 : EMG = 347 | AcX = -0.46 | AcY = -0.41 | AcZ = 0.80 | Tmp = 88.35 | GyX = 2.79 | GyY = -0.11 | GyZ = 5.98;
Seconds: 504.21 | IMU1 : EMG = 351 | AcX = -0.47 | AcY = -0.41 | AcZ = 0.77 | Tmp = 88.27 | GyX = -4.46 | GyY = 22.40 | GyZ = -12.23;
Seconds: 504.45 | IMU1 : EMG = 347 | AcX = -0.60 | AcY = -0.45 | AcZ = 0.67 | Tmp = 88.27 | GyX = -27.01 | GyY = 38.78 | GyZ = -37.16;
Seconds: 504.68 | IMU1 : EMG = 345 | AcX = -0.64 | AcY = -0.52 | AcZ = 0.55 | Tmp = 88.18 | GyX = -20.17 | GyY = 86.38 | GyZ = 4.06;
Seconds: 504.91 | IMU1 : EMG = 344 | AcX = -0.78 | AcY = -0.52 | AcZ = 0.35 | Tmp = 88.18 | GyX = -31.91 | GyY = 103.71 | GyZ = 5.18;
Seconds: 505.14 | IMU1 : EMG = 340 | AcX = -0.72 | AcY = -0.54 | AcZ = -0.29 | Tmp = 88.27 | GyX = -24.49 | GyY = 61.11 | GyZ = -0.26;
Seconds: 505.38 | IMU1 : EMG = 337 | AcX = -0.71 | AcY = -0.56 | AcZ = -0.30 | Tmp = 88.18 | GyX = -23.68 | GyY = 28.95 | GyZ = -10.26;
Seconds: 505.61 | IMU1 : EMG = 336 | AcX = -0.73 | AcY = -0.56 | AcZ = -0.34 | Tmp = 88.35 | GyX = -7.02 | GyY = 12.12 | GyZ = 11.85;
Seconds: 505.84 | IMU1 : EMG = 336 | AcX = -0.66 | AcY = -0.57 | AcZ = -0.43 | Tmp = 88.10 | GyX = -2.89 | GyY = 21.50 | GyZ = -16.87;
Seconds: 506.08 | IMU1 : EMG = 346 | AcX = -0.63 | AcY = -0.61 | AcZ = -0.50 | Tmp = 88.18 | GyX = -9.95 | GyY = 33.82 | GyZ = -8.35;
Seconds: 506.31 | IMU1 : EMG = 345 | AcX = -0.59 | AcY = -0.56 | AcZ = -0.57 | Tmp = 88.18 | GyX = 0.95 | GyY = -0.09 | GyZ = 8.32;
Seconds: 506.54 | IMU1 : EMG = 343 | AcX = -0.65 | AcY = -0.56 | AcZ = -0.54 | Tmp = 87.93 | GyX = -0.84 | GyY = -28.43 | GyZ = -0.72;
Seconds: 506.78 | IMU1 : EMG = 342 | AcX = -0.69 | AcY = -0.56 | AcZ = -0.50 | Tmp = 88.18 | GyX = 24.20 | GyY = -41.65 | GyZ = -6.98;
Seconds: 507.01 | IMU1 : EMG = 351 | AcX = -0.78 | AcY = -0.58 | AcZ = -0.33 | Tmp = 88.27 | GyX = 30.47 | GyY = -44.00 | GyZ = -10.85;
Seconds: 507.24 | IMU1 : EMG = 343 | AcX = -0.26 | AcY = -0.71 | AcZ = -0.32 | Tmp = 88.10 | GyX = -13.86 | GyY = 61.56 | GyZ = -30.84;
Seconds: 507.47 | IMU1 : EMG = 347 | AcX = -0.75 | AcY = -0.61 | AcZ = -0.21 | Tmp = 88.01 | GyX = 12.27 | GyY = 23.02 | GyZ = 22.52;
Seconds: 507.71 | IMU1 : EMG = 355 | AcX = -0.70 | AcY = -0.56 | AcZ = -0.35 | Tmp = 88.01 | GyX = 5.59 | GyY = 21.15 | GyZ = 14.49;
Seconds: 507.94 | IMU1 : EMG = 349 | AcX = -0.80 | AcY = -0.54 | AcZ = -0.30 | Tmp = 88.10 | GyX = 9.95 | GyY = 7.51 | GyZ = 31.92;
Seconds: 508.17 | IMU1 : EMG = 332 | AcX = -0.77 | AcY = -0.52 | AcZ = -0.38 | Tmp = 88.18 | GyX = -3.57 | GyY = 1.30 | GyZ = -1.63;
Seconds: 508.41 | IMU1 : EMG = 330 | AcX = -0.71 | AcY = -0.49 | AcZ = -0.42 | Tmp = 88.10 | GyX = -5.57 | GyY = 7.24 | GyZ = -7.19;
Seconds: 508.64 | IMU1 : EMG = 337 | AcX = -0.73 | AcY = -0.50 | AcZ = -0.48 | Tmp = 88.01 | GyX = 6.41 | GyY = -10.64 | GyZ = 2.24;
Seconds: 508.87 | IMU1 : EMG = 339 | AcX = -0.74 | AcY = -0.50 | AcZ = -0.38 | Tmp = 88.01 | GyX = 12.53 | GyY = -51.71 | GyZ = -7.47;
Seconds: 509.11 | IMU1 : EMG = 335 | AcX = -0.84 | AcY = -0.59 | AcZ = -0.14 | Tmp = 88.10 | GyX = 5.89 | GyY = -41.51 | GyZ = -11.30;
Seconds: 509.34 | IMU1 : EMG = 344 | AcX = -0.64 | AcY = -0.61 | AcZ = 0.06 | Tmp = 88.18 | GyX = -7.73 | GyY = 4.67 | GyZ = 11.01;
Seconds: 509.57 | IMU1 : EMG = 342 | AcX = -0.82 | AcY = -0.57 | AcZ = -0.04 | Tmp = 88.10 | GyX = 8.52 | GyY = -5.39 | GyZ = 6.41;
Seconds: 509.8 | IMU1 : EMG = 349 | AcX = -0.86 | AcY = -0.53 | AcZ = -0.15 | Tmp = 88.18 | GyX = 18.17 | GyY = -16.09 | GyZ = -15.60;
Seconds: 510.04 | IMU1 : EMG = 339 | AcX = -0.88 | AcY = -0.44 | AcZ = 0.17 | Tmp = 88.18 | GyX = 17.80 | GyY = 35.08 | GyZ = 5.77;
Seconds: 510.27 | IMU1 : EMG = 340 | AcX = -0.88 | AcY = -0.42 | AcZ = 0.09 | Tmp = 88.18 | GyX = 15.01 | GyY = -13.60 | GyZ = -8.14;
Seconds: 510.5 | IMU1 : EMG = 340 | AcX = -0.94 | AcY = -0.45 | AcZ = 0.25 | Tmp = 88.01 | GyX = 18.41 | GyY = -24.09 | GyZ = -45.30;
Seconds: 510.74 | IMU1 : EMG = 342 | AcX = -0.89 | AcY = -0.46 | AcZ = 0.21 | Tmp = 88.18 | GyX = 6.98 | GyY = 13.88 | GyZ = 65.02;
Seconds: 510.97 | IMU1 : EMG = 340 | AcX = -0.96 | AcY = -0.33 | AcZ = 0.18 | Tmp = 87.93 | GyX = 9.74 | GyY = 14.09 | GyZ = 41.01;
Seconds: 511.2 | IMU1 : EMG = 338 | AcX = -0.89 | AcY = -0.10 | AcZ = 0.11 | Tmp = 88.01 | GyX = -5.94 | GyY = 9.07 | GyZ = 34.27;
Seconds: 511.44 | IMU1 : EMG = 342 | AcX = -0.96 | AcY = 0.02 | AcZ = 0.12 | Tmp = 88.01 | GyX = 10.09 | GyY = 5.69 | GyZ = 14.14;
Seconds: 511.67 | IMU1 : EMG = 352 | AcX = -0.99 | AcY = 0.12 | AcZ = 0.10 | Tmp = 88.10 | GyX = -10.27 | GyY = 3.08 | GyZ = 24.03;
Seconds: 511.9 | IMU1 : EMG = 348 | AcX = -0.97 | AcY = 0.16 | AcZ = 0.12 | Tmp = 88.01 | GyX = -1.27 | GyY = 0.09 | GyZ = 0.41;
Seconds: 512.13 | IMU1 : EMG = 343 | AcX = -0.96 | AcY = 0.17 | AcZ = 0.10 | Tmp = 87.84 | GyX = 1.24 | GyY = -2.18 | GyZ = -7.62;
Seconds: 512.37 | IMU1 : EMG = 338 | AcX = -0.95 | AcY = 0.17 | AcZ = 0.09 | Tmp = 87.84 | GyX = -3.89 | GyY = -3.66 | GyZ = 0.32;
Seconds: 512.6 | IMU1 : EMG = 340 | AcX = -0.96 | AcY = 0.21 | AcZ = 0.12 | Tmp = 87.76 | GyX = 7.65 | GyY = 3.83 | GyZ = -3.31;
Seconds: 512.83 | IMU1 : EMG = 337 | AcX = -0.95 | AcY = 0.18 | AcZ = 0.09 | Tmp = 87.76 | GyX = 6.93 | GyY = 5.36 | GyZ = 1.08;
Seconds: 513.07 | IMU1 : EMG = 333 | AcX = -0.97 | AcY = 0.20 | AcZ = 0.10 | Tmp = 87.93 | GyX = 4.37 | GyY = 3.05 | GyZ = 0.44;
Seconds: 513.3 | IMU1 : EMG = 330 | AcX = -0.95 | AcY = 0.19 | AcZ = 0.10 | Tmp = 87.93 | GyX = 0.61 | GyY = -0.29 | GyZ = -1.30;
Seconds: 513.53 | IMU1 : EMG = 342 | AcX = -0.96 | AcY = 0.19 | AcZ = 0.09 | Tmp = 87.84 | GyX = -0.70 | GyY = 2.69 | GyZ = -2.61;
Seconds: 513.77 | IMU1 : EMG = 343 | AcX = -0.97 | AcY = 0.20 | AcZ = 0.10 | Tmp = 87.84 | GyX = 4.11 | GyY = 1.50 | GyZ = -2.69;
Seconds: 514.0 | IMU1 : EMG = 344 | AcX = -0.96 | AcY = 0.20 | AcZ = 0.09 | Tmp = 87.84 | GyX = -0.95 | GyY = -1.48 | GyZ = -2.75;
Seconds: 514.23 | IMU1 : EMG = 342 | AcX = -0.97 | AcY = 0.20 | AcZ = 0.08 | Tmp = 87.93 | GyX = 2.00 | GyY = 0.98 | GyZ = -1.40;
Seconds: 514.46 | IMU1 : EMG = 341 | AcX = -0.98 | AcY = 0.20 | AcZ = 0.08 | Tmp = 87.93 | GyX = -0.09 | GyY = -0.15 | GyZ = -1.68;
Seconds: 514.7 | IMU1 : EMG = 337 | AcX = -0.97 | AcY = 0.19 | AcZ = 0.08 | Tmp = 87.84 | GyX = 2.84 | GyY = 2.06 | GyZ = -0.98;
Seconds: 514.93 | IMU1 : EMG = 333 | AcX = -0.96 | AcY = 0.17 | AcZ = 0.07 | Tmp = 87.84 | GyX = -1.04 | GyY = -0.96 | GyZ = -2.20;
Seconds: 515.16 | IMU1 : EMG = 333 | AcX = -0.97 | AcY = 0.19 | AcZ = 0.07 | Tmp = 87.93 | GyX = -0.23 | GyY = -0.43 | GyZ = -0.70;
Seconds: 515.4 | IMU1 : EMG = 333 | AcX = -0.96 | AcY = 0.19 | AcZ = 0.08 | Tmp = 87.93 | GyX = 0.31 | GyY = 0.72 | GyZ = -1.88;
Seconds: 515.63 | IMU1 : EMG = 336 | AcX = -0.98 | AcY = 0.17 | AcZ = 0.09 | Tmp = 88.01 | GyX = 1.31 | GyY = 1.63 | GyZ = -2.50;
Seconds: 515.86 | IMU1 : EMG = 341 | AcX = -0.99 | AcY = 0.19 | AcZ = 0.09 | Tmp = 87.93 | GyX = 4.38 | GyY = 2.96 | GyZ = -0.69;
Seconds: 516.1 | IMU1 : EMG = 336 | AcX = -0.98 | AcY = 0.19 | AcZ = 0.09 | Tmp = 87.93 | GyX = 2.23 | GyY = 1.34 | GyZ = 0.05;
Seconds: 516.33 | IMU1 : EMG = 335 | AcX = -0.97 | AcY = 0.18 | AcZ = 0.09 | Tmp = 88.01 | GyX = -1.24 | GyY = 0.37 | GyZ = -3.71;
Seconds: 516.56 | IMU1 : EMG = 337 | AcX = -0.97 | AcY = 0.19 | AcZ = 0.09 | Tmp = 88.01 | GyX = 1.15 | GyY = 0.21 | GyZ = -1.15;
Seconds: 516.79 | IMU1 : EMG = 335 | AcX = -0.97 | AcY = 0.19 | AcZ = 0.10 | Tmp = 88.10 | GyX = 1.83 | GyY = 0.37 | GyZ = -0.05;
Seconds: 517.03 | IMU1 : EMG = 330 | AcX = -0.97 | AcY = 0.19 | AcZ = 0.10 | Tmp = 87.93 | GyX = 0.46 | GyY = -0.55 | GyZ = -1.11;
Seconds: 517.26 | IMU1 : EMG = 339 | AcX = -0.96 | AcY = 0.19 | AcZ = 0.10 | Tmp = 88.01 | GyX = 1.04 | GyY = 0.35 | GyZ = -0.61;
Seconds: 517.49 | IMU1 : EMG = 338 | AcX = -0.96 | AcY = 0.17 | AcZ = 0.09 | Tmp = 88.01 | GyX = 1.28 | GyY = 0.75 | GyZ = -2.73;
Seconds: 517.73 | IMU1 : EMG = 342 | AcX = -0.95 | AcY = 0.18 | AcZ = 0.10 | Tmp = 88.01 | GyX = 1.86 | GyY = 1.47 | GyZ = -1.66;
Seconds: 517.96 | IMU1 : EMG = 339 | AcX = -1.02 | AcY = 0.19 | AcZ = 0.10 | Tmp = 87.93 | GyX = 0.93 | GyY = 3.66 | GyZ = -2.81;
Seconds: 518.19 | IMU1 : EMG = 332 | AcX = -0.96 | AcY = 0.19 | AcZ = 0.10 | Tmp = 88.18 | GyX = 0.18 | GyY = 0.53 | GyZ = -1.42;
Seconds: 518.42 | IMU1 : EMG = 337 | AcX = -0.96 | AcY = 0.20 | AcZ = 0.10 | Tmp = 88.01 | GyX = 0.56 | GyY = 1.56 | GyZ = -0.21;
Seconds: 518.66 | IMU1 : EMG = 335 | AcX = -0.96 | AcY = 0.18 | AcZ = 0.09 | Tmp = 88.10 | GyX = 0.49 | GyY = 1.94 | GyZ = -3.76;
Seconds: 518.89 | IMU1 : EMG = 339 | AcX = -0.99 | AcY = 0.18 | AcZ = 0.09 | Tmp = 88.27 | GyX = 3.91 | GyY = 0.76 | GyZ = -8.14;
Seconds: 519.12 | IMU1 : EMG = 342 | AcX = -0.96 | AcY = 0.10 | AcZ = 0.09 | Tmp = 88.01 | GyX = 6.56 | GyY = -5.07 | GyZ = -22.56;
Seconds: 519.36 | IMU1 : EMG = 352 | AcX = -0.95 | AcY = -0.04 | AcZ = 0.11 | Tmp = 88.18 | GyX = 7.42 | GyY = -1.57 | GyZ = 2.58;
Seconds: 519.59 | IMU1 : EMG = 343 | AcX = -0.95 | AcY = -0.08 | AcZ = 0.17 | Tmp = 88.10 | GyX = 6.84 | GyY = -6.93 | GyZ = -19.22;
Seconds: 519.82 | IMU1 : EMG = 338 | AcX = -0.94 | AcY = -0.12 | AcZ = 0.22 | Tmp = 88.01 | GyX = 1.89 | GyY = -4.69 | GyZ = -2.70;
Seconds: 520.06 | IMU1 : EMG = 332 | AcX = -0.94 | AcY = -0.13 | AcZ = 0.24 | Tmp = 88.18 | GyX = -1.47 | GyY = -0.24 | GyZ = -3.08;
Seconds: 520.29 | IMU1 : EMG = 340 | AcX = -0.93 | AcY = -0.15 | AcZ = 0.26 | Tmp = 88.27 | GyX = 0.43 | GyY = 0.53 | GyZ = -5.66;
Seconds: 520.52 | IMU1 : EMG = 345 | AcX = -0.92 | AcY = -0.15 | AcZ = 0.25 | Tmp = 88.35 | GyX = -0.55 | GyY = -4.29 | GyZ = -2.17;
Seconds: 520.76 | IMU1 : EMG = 351 | AcX = -1.01 | AcY = -0.11 | AcZ = 0.22 | Tmp = 88.10 | GyX = 7.42 | GyY = 16.58 | GyZ = -7.44;
Seconds: 520.99 | IMU1 : EMG = 346 | AcX = -0.96 | AcY = -0.13 | AcZ = 0.25 | Tmp = 88.10 | GyX = 2.70 | GyY = 0.05 | GyZ = -4.31;
Seconds: 521.22 | IMU1 : EMG = 351 | AcX = -0.95 | AcY = -0.14 | AcZ = 0.28 | Tmp = 88.18 | GyX = -1.77 | GyY = -2.17 | GyZ = 1.10;
Seconds: 521.45 | IMU1 : EMG = 340 | AcX = -0.92 | AcY = 0.04 | AcZ = 0.40 | Tmp = 88.27 | GyX = 9.42 | GyY = -64.72 | GyZ = 6.24;
Seconds: 521.69 | IMU1 : EMG = 332 | AcX = -0.68 | AcY = -0.08 | AcZ = 0.70 | Tmp = 88.18 | GyX = -1.19 | GyY = -65.37 | GyZ = 13.18;
Seconds: 521.92 | IMU1 : EMG = 342 | AcX = -0.45 | AcY = -0.07 | AcZ = 0.96 | Tmp = 88.27 | GyX = 0.63 | GyY = -55.36 | GyZ = -4.09;
Seconds: 522.15 | IMU1 : EMG = 339 | AcX = -0.30 | AcY = -0.06 | AcZ = 0.95 | Tmp = 88.35 | GyX = 4.58 | GyY = -40.66 | GyZ = -28.61;
Seconds: 522.39 | IMU1 : EMG = 339 | AcX = -0.17 | AcY = -0.09 | AcZ = 1.00 | Tmp = 88.10 | GyX = -1.57 | GyY = -9.51 | GyZ = 8.69;
Seconds: 522.62 | IMU1 : EMG = 341 | AcX = -0.23 | AcY = -0.06 | AcZ = 0.99 | Tmp = 88.35 | GyX = -0.32 | GyY = -1.54 | GyZ = 2.67;
Seconds: 522.85 | IMU1 : EMG = 342 | AcX = -0.21 | AcY = -0.08 | AcZ = 0.98 | Tmp = 88.18 | GyX = -0.58 | GyY = -1.56 | GyZ = -5.48;
Seconds: 523.09 | IMU1 : EMG = 351 | AcX = -0.19 | AcY = -0.08 | AcZ = 0.98 | Tmp = 88.01 | GyX = 1.62 | GyY = 0.55 | GyZ = -5.25;
Seconds: 523.32 | IMU1 : EMG = 344 | AcX = -0.20 | AcY = -0.05 | AcZ = 0.96 | Tmp = 88.18 | GyX = 3.71 | GyY = -6.73 | GyZ = -1.04;
Seconds: 523.55 | IMU1 : EMG = 351 | AcX = -0.18 | AcY = -0.06 | AcZ = 0.97 | Tmp = 88.10 | GyX = 1.44 | GyY = -8.06 | GyZ = -6.29;
Seconds: 523.78 | IMU1 : EMG = 345 | AcX = -0.13 | AcY = -0.09 | AcZ = 1.03 | Tmp = 88.18 | GyX = -0.43 | GyY = 2.67 | GyZ = 0.11;
Seconds: 524.02 | IMU1 : EMG = 344 | AcX = -0.13 | AcY = -0.09 | AcZ = 0.98 | Tmp = 88.18 | GyX = 1.05 | GyY = -7.47 | GyZ = -3.15;
Seconds: 524.25 | IMU1 : EMG = 345 | AcX = -0.10 | AcY = -0.09 | AcZ = 1.00 | Tmp = 88.10 | GyX = -1.27 | GyY = -3.88 | GyZ = 3.82;
Seconds: 524.48 | IMU1 : EMG = 343 | AcX = -0.14 | AcY = -0.05 | AcZ = 1.00 | Tmp = 87.93 | GyX = -0.32 | GyY = 2.47 | GyZ = 1.62;
Seconds: 524.72 | IMU1 : EMG = 337 | AcX = -0.11 | AcY = -0.08 | AcZ = 0.93 | Tmp = 88.10 | GyX = 2.23 | GyY = -2.18 | GyZ = 6.44;
Seconds: 524.95 | IMU1 : EMG = 339 | AcX = -0.12 | AcY = -0.06 | AcZ = 0.97 | Tmp = 88.01 | GyX = 3.22 | GyY = 0.49 | GyZ = -0.56;
Seconds: 525.18 | IMU1 : EMG = 335 | AcX = -0.08 | AcY = -0.08 | AcZ = 0.99 | Tmp = 88.18 | GyX = 1.53 | GyY = -4.12 | GyZ = -0.50;
Seconds: 525.42 | IMU1 : EMG = 338 | AcX = -0.08 | AcY = -0.06 | AcZ = 1.02 | Tmp = 87.84 | GyX = -1.24 | GyY = 1.34 | GyZ = 7.36;
Seconds: 525.65 | IMU1 : EMG = 345 | AcX = -0.07 | AcY = -0.06 | AcZ = 0.99 | Tmp = 88.18 | GyX = 1.05 | GyY = -1.89 | GyZ = -1.08;
Seconds: 525.88 | IMU1 : EMG = 347 | AcX = -0.06 | AcY = -0.05 | AcZ = 0.99 | Tmp = 87.93 | GyX = 1.59 | GyY = 3.16 | GyZ = -7.22;
Seconds: 526.11 | IMU1 : EMG = 346 | AcX = -0.04 | AcY = -0.04 | AcZ = 1.00 | Tmp = 87.93 | GyX = 0.40 | GyY = 2.41 | GyZ = -3.27;
Seconds: 526.35 | IMU1 : EMG = 351 | AcX = -0.05 | AcY = -0.06 | AcZ = 0.97 | Tmp = 87.76 | GyX = -0.66 | GyY = 1.21 | GyZ = 1.71;
Seconds: 526.58 | IMU1 : EMG = 346 | AcX = 0.00 | AcY = -0.04 | AcZ = 1.04 | Tmp = 87.93 | GyX = 0.98 | GyY = -3.30 | GyZ = 0.21;
Seconds: 526.81 | IMU1 : EMG = 344 | AcX = -0.01 | AcY = -0.06 | AcZ = 1.03 | Tmp = 88.01 | GyX = 0.60 | GyY = 0.18 | GyZ = 2.26;
Seconds: 527.05 | IMU1 : EMG = 341 | AcX = -0.03 | AcY = -0.04 | AcZ = 1.01 | Tmp = 87.84 | GyX = 1.25 | GyY = 0.90 | GyZ = -0.08;
Seconds: 527.28 | IMU1 : EMG = 337 | AcX = -0.05 | AcY = -0.04 | AcZ = 1.01 | Tmp = 88.01 | GyX = 3.05 | GyY = -0.35 | GyZ = -7.50;
Seconds: 527.51 | IMU1 : EMG = 343 | AcX = -0.01 | AcY = -0.06 | AcZ = 0.99 | Tmp = 87.84 | GyX = 1.95 | GyY = -0.92 | GyZ = -3.27;
Seconds: 527.75 | IMU1 : EMG = 346 | AcX = -0.03 | AcY = -0.05 | AcZ = 0.99 | Tmp = 87.84 | GyX = 1.56 | GyY = -0.32 | GyZ = -6.20;
Seconds: 527.98 | IMU1 : EMG = 342 | AcX = -0.02 | AcY = -0.05 | AcZ = 1.01 | Tmp = 87.84 | GyX = 1.07 | GyY = -1.01 | GyZ = -3.18;
Seconds: 528.21 | IMU1 : EMG = 351 | AcX = -0.03 | AcY = -0.05 | AcZ = 1.02 | Tmp = 87.67 | GyX = 0.21 | GyY = -1.15 | GyZ = -3.94;
Seconds: 528.44 | IMU1 : EMG = 342 | AcX = -0.03 | AcY = -0.04 | AcZ = 1.02 | Tmp = 87.84 | GyX = 0.72 | GyY = 0.35 | GyZ = -2.84;
Seconds: 528.68 | IMU1 : EMG = 340 | AcX = -0.02 | AcY = -0.04 | AcZ = 1.00 | Tmp = 87.67 | GyX = 0.37 | GyY = -0.66 | GyZ = -3.63;
Seconds: 528.91 | IMU1 : EMG = 340 | AcX = -0.03 | AcY = -0.04 | AcZ = 1.02 | Tmp = 87.84 | GyX = 1.34 | GyY = -0.76 | GyZ = -3.44;
Seconds: 529.14 | IMU1 : EMG = 341 | AcX = -0.03 | AcY = -0.04 | AcZ = 1.02 | Tmp = 87.42 | GyX = 0.90 | GyY = 0.11 | GyZ = -5.34;
Seconds: 529.38 | IMU1 : EMG = 338 | AcX = -0.02 | AcY = -0.05 | AcZ = 1.01 | Tmp = 87.50 | GyX = 0.47 | GyY = 0.81 | GyZ = -1.94;
Seconds: 529.61 | IMU1 : EMG = 352 | AcX = -0.02 | AcY = -0.05 | AcZ = 1.00 | Tmp = 87.34 | GyX = 0.67 | GyY = 0.96 | GyZ = -3.18;
Seconds: 529.84 | IMU1 : EMG = 350 | AcX = -0.03 | AcY = -0.04 | AcZ = 1.01 | Tmp = 87.50 | GyX = 0.50 | GyY = 1.39 | GyZ = -3.44;
